pkid,name,dialplanwizardgenid,tkdistributealgorithm,tkqsig,islocalroutegroup,description
c0a27c71-8357-8e42-2807-1741b5e83940,FXE-FIELD-A-SFOA-rg,,2,4,f,
85b9abc5-3d5a-fe97-a145-dd962af8ceda,FXE-FIELD-A-DTWS-rg,,1,0,f,
f455e4bf-035d-08ba-8aa5-427e1029c6da,FXE-FIELD-A-HIKA-rg,,2,4,f,
b8d7deac-ee04-2c92-2778-eef4fb9031fe,FXE-FIELD-A-LVKA-rg,,1,4,f,
6fef7dc7-4e60-8017-d05c-3bc97be18a44,FXE-FIELD-A-PDXA-rg,,2,4,f,
5f3f40e8-c1f6-8f5e-5bee-352c13c1692e,FXE-FIELD-A-EWRGS-rg,,2,4,f,
7059fff7-fb42-45db-a7e4-90114e574483,FXE-FIELD-A-MCODC-rg,,2,0,f,
29b0ba80-07ff-71b1-94b2-ba53226f9b2a,FXE-FIELD-A-MHKA-rg,,1,4,f,
d0e76d44-dbb3-8cb9-80d8-d305f8eb85a5,FXE-FIELD-A-TOLA-rg,,2,4,f,
ba624cdc-59ea-1a22-3860-786690abfba8,FXE-FIELD-A-FWAA-rg,,2,4,f,
b8040e8a-8657-5670-0d7b-d732beb04953,YUMA_Local-T1_rg,,1,4,f,
a031c943-9fd7-e2a3-eeba-38249b4c050a,FXE-FIELD-A-QWGA-rg,,2,4,f,
40e1e667-a403-c389-858b-e9b169542e7b,FXE-FIELD-A-DANA-rg,,1,4,f,
ae70c76d-8619-5192-33a1-a18431fd3e81,FXE-FIELD-A-MKCA-rg,,1,4,f,
8c7bf698-862d-e672-03a1-3dd883948fa6,FXE-FIELD-A-JVIA-rg,,1,4,f,
1f5344a4-0dda-0ba2-1541-8af1edde63d9,FXE-FIELD-A-BDLR-rg,,1,4,f,
0dfed86f-e261-29f3-6284-557dee51c7f7,FXE-FIELD-A-DBQA-rg,,1,4,f,
cb8737ac-c51d-03d0-794a-473538dc5a6d,FXE-FIELD-A-MRYA-rg,,1,4,f,
5d57153f-6548-9729-7c50-93d1aaa98bc0,FXE-FIELD-A-MCFA-rg,,2,4,f,
a39eb510-0c2f-a61b-4204-e191898f806b,BURA_rg,,2,0,f,
2ed8819e-f2ec-070f-905a-1e91d0906829,FXE-FIELD-A-AELA-rg,,2,4,f,
68a4f873-d5d4-938c-88ae-15c5b652852f,FXE-FIELD-A-DTWRT-rg,,1,4,f,
ca935cac-0ace-ee31-f483-09ad8225867a,FXE-FIELD-A-YUMA-rg,,2,4,f,
bc3042f5-585b-5a6d-ed79-f6a84c47ae50,LAXH_Local-T1_rg,,1,0,f,
908a5657-b3ca-2bad-33d0-bd2210a18299,FXE-FIELD-A-UCAA-rg,,2,4,f,
9c8c3ba8-eac1-256f-34bd-d1dd07590841,FXE-FIELD-A-MTCA-rg,,1,4,f,
2c17b274-c791-ac25-0063-c6293bc42c5a,FXE-FIELD-A-DPAA-rg,,1,4,f,
a0a1e7bf-b2c4-a8e7-6370-e63aeef4c6c6,FXE-FIELD-A-SYRR-Paging-rg,,2,4,f,
3c481b4b-63bc-4d2b-1a9d-ce40fddf2bfa,FXE-FIELD-A-MOTA-rg,,2,4,f,
90ea2133-221f-c098-7130-aa006d9e9d50,FXE-FIELD-A-HGRA-rg2,,1,0,f,
5212f1da-b0f6-1ea6-0f7a-7ff4967812d1,FXE-MSYWK_rg,,2,0,f,
6003fc16-2df6-c157-5227-fc06f964b456,FXE-FIELD-A-ASEA-rg,,1,0,f,
8ce2e4ff-a632-daa2-f457-1309c499546b,FXE-FIELD-A-ISNA2-rg,,2,4,f,
4966acf5-9d1b-78a7-7cc8-7de0c2042fce,FXE-FIELD-A-GRRA-rg,,1,4,f,
9a0c9f6f-ee78-3b7a-18bf-35beda48ea8b,FXE-FIELD-A-SHRA-rg,,1,0,f,
76677f78-1c6f-92a7-eb12-7c9e98e90483,FXE-FIELD-A-GJTR-rg,,1,4,f,
165a351f-a27b-a2e0-58ec-eccb293c2298,FXE-FIELD-A-OWDA-rg,,2,4,f,
2e03228a-5e55-b4b9-2e6e-46b42cc43a6e,FXE-FIELD-A-LFKA-rg,,1,4,f,
c890581e-2da3-38b9-e1c0-5b35a1fb9972,FXE-FIELD-A-PITR-rg,,2,4,f,
fb95dd1e-26b1-09ec-85a8-c6e9b98c5557,FXE-FIELD-A-LWSA-rg,,1,0,f,
5782e4a1-eac4-0fd5-43d6-d0c82cd52ddd,FXE-FIELD-A-CVGA-rg,,1,4,f,
6d2586a6-14d1-d3cd-4580-6bf389ecf123,FXS-SIP-EDCW-VOICEMAIL-2-rg,,1,4,f,
bfa064ae-f171-bea0-80c2-01d30893609e,FXE-FIELD-A-WTCA-A-rg,,1,0,f,
f7fb5fae-00bf-a916-0aea-551c67f82929,FXE-FIELD-A-RKWA-LD-rg,,2,0,f,
65dc872e-aa03-bf9f-984a-9c8da9356cc7,FXE-FIELD-A-TULR-Paging-2-rg,,1,4,f,
759ae363-145e-aa50-c04e-3216759b122d,FXE-FIELD-A-DXRA-rg,,1,4,f,
ecc06ea6-5bd8-142a-1361-b93c88258a5b,FXE-FIELD-A-PSCA-rg,,1,4,f,
55d10854-c66a-c9e7-b6a5-92d0e0c62a94,FOKA_Local-T1_rg,,1,0,f,
5ce22abe-8f88-7068-dcb0-e249dadec1b2,FXE-FIELD-A-RSTR-rg,,2,4,f,
2a97b21f-ddab-e723-2e03-b2609705f5cd,FXE-FIELD-A-LITA-rg,,1,4,f,
3665811a-f04b-da43-f827-c778fd0186a1,FXE-FIELD-A-BDLRT-rg,,1,4,f,
cd40be8f-2c2e-3c34-6e6e-61ed32103f8d,FXE-FIELD-A-PDTA-rg,,1,0,f,
f196b92d-969f-476b-4a67-1542a3e9fdc2,FXE-FIELD-A-ONTRT-rg,,2,4,f,
a6d599cc-1c34-b0b2-1b0c-9978b2f3d1e5,FXE-FIELD-A-CSVA-rg,,1,4,f,
dae11e85-854d-08ff-d5fc-07207d164936,FXE-FIELD-A-EVAA-rg,,1,4,f,
89edc096-1258-cd23-6438-97ce14378665,FXE-FIELD-A-FARA-rg,,1,4,f,
5631c021-9a69-e9d8-5b6b-2ec561e5bfd6,APVA-11 Digit Local via Corp A Temp JY,,2,0,f,
182b02d7-185d-df00-ead8-d41f3f97b7df,FXE-FIELD-A-RUTA-rg,,1,4,f,
a1263842-b4bf-f4b6-bd36-1c5f2c5c1423,FXE-FIELD-A-BURR-rg,,1,4,f,
9a70bb1a-f06c-07b9-5c1b-23049dd7f41c,FXE-FIELD-A-FMYA-rg,,1,4,f,
e7ef4946-5d27-9b8b-5836-c4dfb0a85581,FXE-FIELD-A-OXRA-rg,,2,4,f,
78e07945-a174-16a0-b0ed-3747c39b2b12,FXE-FIELD-A-MIEA-rg,,1,4,f,
c0a7cc6f-eb55-3f2e-5b4b-8baf24d20e4f,FXE-FIELD-A-CWAA-rg,,1,4,f,
f3591ab2-29b2-f56a-9161-bb2050c3f89f,FXE-FIELD-A-MFDA-rg,,1,4,f,
07b957c2-82c1-9dbf-2ed2-5fd2135d23fe,FXG-FIELD-A-0502-rg,,1,0,f,
47d3b061-a3cb-29be-536e-0bb46e823ed7,FXE-FIELD-A-MPZA-rg,,2,4,f,
4d72f921-2143-fd77-3a6e-f0d721cfb538,FXE-FIELD-A-TYSRT-rg,,1,4,f,
731a4ec6-5691-d7bd-adfe-a8717a192e61,FXE-FIELD-A-MKTA-rg,,1,4,f,
153d95b8-47c5-2d69-187b-f9a1788dbc5a,FXE-FIELD-A-MODA-Paging-rg,,1,4,f,
6acfcf5b-0f09-b2d7-d9be-469ad646e9b3,FXE-FIELD-A-PLBA-rg,,1,4,f,
e58493de-0d3d-6924-5ac5-062ba2911229,FXE-FIELD-A-PYMA-rg,,2,4,f,
d2f74e23-3923-3bb3-bb5c-680b0212f8c5,FXE-FIELD-A-RKSA-rg,,2,4,f,
f10d2e05-e0e3-82cd-ea0a-45c26131ab58,FXE-FIELD-A-VLDA-rg,,2,4,f,
fb88238a-e8d4-0483-410d-a16ac35dca02,FXE-FIELD-A-CYSA-rg,,1,4,f,
95d7281e-c4a0-0747-3a8d-9d40c7b50fe5,FXE-FIELD-A-JEMA-rg,,1,4,f,
dcd9a847-6bb8-abb4-adbb-188df70e987a,FXE-FIELD-A-RDUA-rg,,2,4,f,
27831ee0-b50c-7df7-c8fa-2304f0ac64d0,FXE-FIELD-A-DNEA-rg,,1,4,f,
a05498f7-22e0-8e7c-3ecc-bafe2dcfd1ff,FXE-FIELD-A-PITRT-rg,,2,4,f,
db075bd5-c8c2-091c-f04e-c0606657c129,FXE-FIELD-A-UIZA-rg,,2,4,f,
4bf85dad-855c-5b69-f124-51359ee40cb8,FXE-FIELD-A-NDVA-rg,,2,4,f,
b8e8c3bd-e80b-bba8-6744-259372259c01,FXE-FIELD-A-UKIA-rg,,2,4,f,
68c1bf5d-0aa3-109c-6858-f27027120b90,FXE-FIELD-A-BOWA-rg,,1,4,f,
792cfb2f-241b-9727-e770-fe989de0604d,FXE-FIELD-A-RFDA-rg,,2,4,f,
e20af913-79f7-533f-a15c-3963e69361ef,FXE-FIELD-A-TOAA-rg,,2,4,f,
9dc5c9b5-8c15-2cc8-d9aa-efaaaf539381,FXE-FIELD-A-TDJX-rg,,2,4,f,
2a3b5e03-1823-c526-38dd-6556e98c0ce3,FXE-FIELD-A-AUNA-rg,,1,4,f,
23f74cec-ed52-dc3d-5290-001d1b5db2a9,FXE-FIELD-A-BEDA-rg,,2,4,f,
9fb944c8-a191-2dd8-408f-fb855e9ec6e4,FXE-FIELD-A-SMXA-rg,,2,4,f,
0a898e6f-07c9-ac2c-3c09-9d0e54a7717b,FXE-FIELD-A-WYGA-rg,,1,0,f,
c197eee7-514b-c71c-ba29-d8a148024455,PBIR_Local-T1_rg,,2,0,f,
87bf6f6a-8586-2299-46cb-7bb7cef370d5,FXE-FIELD-A-BPAA-rg,,1,4,f,
8e322983-207a-3c12-c692-2d6b3a19f4e1,FXE-FIELD-A-CSNA-rg,,1,4,f,
da5e40dc-e42f-5a79-6ec1-b1e749ec91e1,FXE-FIELD-A-EHTA-rg,,2,4,f,
d35214dd-da3a-3ff9-424f-180b2b50d872,FXE-FIELD-A-PHLR-rg,,2,4,f,
ce491a11-c1af-5cdf-8616-749eafc345e8,FXE-FIELD-A-MSNA-rg,,2,4,f,
b946917f-97d3-4416-d33d-ec9b4c8ab3cb,FXE-FIELD-A-SGFR-rg,,2,4,f,
f3c41993-57f6-9b23-9b58-b63c191b89b3,FXE-FIELD-A-GDMA-rg,,1,4,f,
0817a3e1-257c-6d3b-7794-a71093cf6ea7,FXE-FIELD-A-LAXR-911-rg,,2,0,f,
f51e3ae5-7bd0-aec2-7503-51880162922e,FXE-FIELD-A-DHNA-rg,,1,4,f,
f8f8be39-6a02-8c10-8ec6-cbbc3e780f0d,RKSA_Local-T1_rg,,1,4,f,
30db6aa9-2e5e-e512-f2ce-dc07ccf28cc3,FXE-FIELD-A-RKWA-Paging-rg,,1,4,f,
0085c48a-fdb1-e301-4cb8-a722235b5b5b,FXE-FIELD-A-LDJA-rg,,1,0,f,
34f678e4-f8c0-d64a-e893-28f9830046d2,FXE-FIELD-A-BIOA1-rg,,2,4,f,
fd4e8300-8f68-53d3-7622-2436b33cbc07,FXE-FIELD-A-PHLRT-rg,,2,4,f,
03fa0bc3-47ac-bae7-7972-7e3938a90b9b,DFWVK_LD-T1_rg,,2,0,f,
523bc1c1-7b89-e961-f100-868bec7fd1a8,FXE-FIELD-A-FCAA1-rg,,2,4,f,
8be7f909-c9b0-ed88-7387-811ab48163a2,FXE-FIELD-A-PIAA-rg,,2,4,f,
918df0ed-ff97-9626-71d3-bbb2a3b3bbf1,FXE-FIELD-A-FLLR-rg,,2,4,f,
a72121b2-e981-6c08-e0fb-0f94565b8529,FXE-FIELD-A-STKA-rg,,2,4,f,
b7cafb1e-f0a4-81b0-0cea-cfc41f7fbcf8,FXE-FIELD-A-JXNA-rg,,1,4,f,
a65434ec-3d2f-7242-f5e9-8aa92c190ad5,FXE-FIELD-A-GAO-rg,,2,0,f,
4e98bdc9-32b2-7f24-d501-73608be260ae,FXE-FIELD-A-ADWA-rg,,2,4,f,
d6b1a00a-037d-fdff-bcb5-ace23fb473ad,FXE-FIELD-A-LBBA-rg,,2,4,f,
54382e7e-3bf4-a7b4-bbdc-13c0f3132817,FXE-FIELD-A-ALBA-rg,,1,0,f,
dbf36175-56e6-85d0-3487-438d12a6888e,FXE-FIELD-A-SMOA-rg,,2,4,f,
930dc6f1-a24d-d356-8cd4-feff3b2e836a,FXE-FIELD-A-CSGA-rg,,1,4,f,
13bc644d-ed27-33ea-d48e-7c4042fa73ac,FXE-FIELD-A-JBKA-rg,,2,4,f,
0a3befa1-2b42-a5a2-bdd0-d51bb0c34e15,FXE-FIELD-A-IAHR-rg,,2,4,f,
2af805be-a688-5608-0c23-1236ee01054f,GEGR_Paging_rg,,2,4,f,
2f51641f-736d-4dfa-4ea5-9f3716bacffd,FXE-FIELD-A-NOTA-rg,,1,4,f,
b1665552-37f6-c5aa-35f3-fc7dc5c9b74d,FXS-COS-EDCW-SME-rg,,2,4,f,
c4387254-6280-8ed0-7f72-8b4a2961fd5e,FXE-FIELD-A-CLERT-rg,,2,4,f,
2d831169-826e-6b6f-e7f6-d102ddee3bab,FXEF-E911-EGW_rg,,1,4,f,
da850ff3-d4d3-1d4d-b457-9eb35f5c03bf,FXE-FIELD-A-HBYA-rg,,1,4,f,
76e5c52d-5ef3-a097-888c-bfc3b0ae65b9,FXE-FIELD-A-THVA-rg,,2,4,f,
2081741f-fd29-a774-073d-103c8117cbb9,FXE-FIELD-A-AVLA-rg,,1,4,f,
3d09a41d-3028-0388-99a6-24ca05796569,FXE-FIELD-A-JVLA-rg,,1,4,f,
b01f7c1f-7b7f-2ce0-266b-bbe6a2c07c48,FXE-LYHA-Paging_rg,,1,4,f,
965490f4-3602-4d03-7584-832a0451c21d,FXE-FIELD-A-NZWA-rg,,1,4,f,
039968a5-6cf1-d485-7aa7-3289a86d8937,APVA_Local-T1_rg,,1,0,f,
7e96dc03-f66c-936e-3356-253ecb2a356d,FXE-FIELD-A-BTVA-Paging-rg,,1,4,f,
e1e2dadf-58e2-a5d6-763c-335dff2b0071,FXE-FIELD-A-GWSA-rg,,1,4,f,
1b0476cc-6786-b260-bac7-a93e6ed2e6a6,FXE-FIELD-A-TRIA-rg,,2,4,f,
219bbc29-7f31-3637-4667-8e155895b7e2,FXE-FIELD-A-RWIA-rg,,2,4,f,
0fd6c5bd-ca19-f9e6-1855-d14a0ef8dc9c,FXE-FIELD-A-ZMLA-rg,,2,4,f,
b1d56f31-f9e1-37a5-baf4-c0c1a953cceb,FXE-FIELD-A-CLEA-rg,,1,4,f,
7cc60891-835a-6e37-df68-b5afc02fbeff,FXE-FIELD-A-FNTA-rg,,1,0,f,
36cbfa28-e23d-06a7-0cb5-af225f982b3e,FXE-FIELD-A-ABEA-rg,,1,4,f,
134869bb-6f67-9259-aebf-293651efb0d6,FXE-FIELD-A-TUSR-rg,,2,4,f,
f9eedc9a-6153-c6f3-30ea-e1fd3b01bdad,FXE-FIELD-A-CLTR2-rg,,2,4,f,
9c339df1-325d-dd81-14a5-8298009f18e2,FXE-FIELD-A-SGUA-rg,,2,4,f,
3bcb2af2-d5e5-a46e-63b9-5e741ecff0bd,FXE-FIELD-A-SDFR-rg,,1,4,f,
c6ed00f6-e416-7696-ab0d-1fb2818fdd96,FXE-FIELD-A-FBLA-rg,,2,4,f,
9c70dc28-8db1-e172-816f-ce2f84f410a9,FXS-MEM-WTC-SME-rg,,2,4,f,
fb03a201-d518-707a-f634-922fdddd78a3,FXE-FIELD-A-LAFA-rg,,2,4,f,
31535614-d674-a6f0-b010-360b7bdf80a1,FXE-FIELD-A-BFMRT-rg,,2,4,f,
3db4d743-c59d-a588-9d3f-3fba0cef3728,FXE-FIELD-A-MSYA-rg,,2,4,f,
9ceab247-b35e-5bbf-aaff-0dbf02ce6787,FXE-FIELD-A-MHRA-rg,,1,4,f,
fdef0e51-8d43-9e8e-45b4-399256a079bb,FXE-FIELD-A-FNLA2-rg,,2,4,f,
52e786f3-8948-7de7-9da0-e4a6a9957efe,FXE-FIELD-A-LWSSC-rg,,1,4,f,
edde6b6a-ca7a-c8df-7dca-dc3d6991e613,FXE-FIELD-A-WJFA-rg,,2,4,f,
bea9bb3e-2e7b-127b-c7e4-47f9f75b1480,FXE-FIELD-A-MTHA-rg,,1,4,f,
49512b41-62d3-34d0-c29f-bfd8889b0e54,FXE-FIELD-A-ILGA-rg,,2,4,f,
f52be797-eeff-73ec-15d2-aa4150ed9b45,FXE-FIELD-A-ORHA-rg,,2,4,f,
327d0cb1-2fc5-46f0-4c7a-5adf9ec6d87b,FXE-FIELD-A-EKOA-rg,,1,4,f,
1c6c29a1-dcf6-4477-0d6f-2171ccd45f95,BNAR-Local-T1_rg,,2,0,f,
93a4cf3e-2b63-c59d-2d27-d880504b1628,FXE-FIELD-A-SCKA-rg,,1,0,f,
b8fdb12d-a827-d756-3560-46bb087ba1dc,shutFXE-FIELD-A-HBGA-rg,,1,0,f,
2f66a85c-4222-0c37-75e8-3999416c920d,FXE-FIELD-A-OBKS-rg,,2,4,f,
3411a373-b23e-78a4-9e54-3bdc64b4fc82,FXE-FIELD-A-BUFA-rg,,2,4,f,
4626c4f9-2781-aab5-fef6-1da0dd8df8a0,FXE-FIELD-A-LJNA-rg,,1,4,f,
4c19967a-8968-66b4-e3b0-d7e608ab5861,FXE-FIELD-A-BSTSIP-rg,,1,4,f,
0cea16b7-e844-14b7-8eb0-7a3ab2333644,FXE-FIELD-A-LAXT7-rg,,2,4,f,
7227ee2a-975d-526f-4fc9-775b75ff7303,FXE-FIELD-A-LAXR-rg,,1,4,f,
de316f11-4e45-1020-3cc4-aa40ba807c80,FXE-FIELD-A-DETRT-rg,,2,4,f,
1f6c7b1e-b2b3-ffbd-561d-c4191687f4de,FXE-FIELD-A-BMLA-rg,,1,0,f,
08ad6c6b-9673-c92e-c58b-f5c73c9c31a8,FXE-FIELD-A-RDUR-rg,,1,0,f,
85fa851e-9678-7ec3-2b69-180178884344,FXE-FIELD-A-DABA-rg,,1,4,f,
a3c0306a-a085-18f2-108e-162217c710c5,FXE-FIELD-A-LEBA-paging-rg,,1,4,f,
ebb13350-45d1-401e-64a6-c74d8b679a49,FXE-FIELD-A-FILA-rg,,1,4,f,
62883d53-2ffe-91e0-9ac0-35801c9778a9,FXE-FIELD-A-ABEA-BSTSIP_rg,,2,4,f,
1b573ee2-fcf0-a300-6637-5a4ba1c158a1,FXE-FIELD-A-OCFA-rg,,2,4,f,
4fadeac8-3f91-d028-6975-2bcb5e5d634c,FXE-FIELD-A-NBUA-rg,,2,4,f,
20c63811-0909-9bbb-1526-cfc81755e905,FXE-FIELD-A-LAXRC-rg,,2,4,f,
c54e6a73-5094-fbfa-bfe8-17f22e15ccaf,FXE-FIELD-A-APAA-rg,,1,0,f,
abb691d8-7e0c-0d1a-7ac6-4fc2577373e0,FXE-FIELD-A-BXAA-MGCP-rg,,2,4,f,
33bc634b-382b-9610-a25b-52ed34121107,FXE-FIELD-A-HHHA-rg,,1,4,f,
49c4114b-fe5b-dc51-a034-7fb8c16f4d4f,FXE-FIELD-A-ALNA-rg,,2,4,f,
29c5c91f-c175-8db5-5a3f-d57bbd469103,FXE-FIELD-A-UGNA-rg,,2,4,f,
8ac7aade-8428-2219-9b55-47007a51c327,FXE-FIELD-A-TOCA-rg,,1,4,f,
bf97eb5a-eba1-5032-2f25-0eb3c000b6f4,FXE-FIELD-A-BIXA-rg,,1,0,f,
6cf269dc-1182-d77a-883f-8d5f2bdc1c5e,FXE-FIELD-A-MCOS-rg,,1,4,f,
7b6d4387-11e2-d108-67db-72451e4716d6,FXE-FIELD-A-SMFR-rg,,2,4,f,
a1c4c204-e854-f14b-4d22-e93025a6b9fa,FXE-FIELD-A-HTSA-rg,,2,4,f,
59da02d8-94fe-b807-372c-ce1c605b87e4,FXE-FIELD-A-RHVA-rg,,2,4,f,
3458ee8b-5df2-dfe7-c2fe-f4700bc3dce0,FXE-FIELD-A-STLR-rg,,2,4,f,
a81be264-c57e-459d-cf50-1357a328102d,FXE-FIELD-A-ITOA2-rg,,2,4,f,
124b048b-20a4-ec59-bb9d-558d0f6254d3,FXE-FIELD-A-FXEA-rg,,1,4,f,
9ba9d46a-5cfa-2a0a-ac98-dde59d765fec,FXE-FIELD-A-OFKA-rg,,1,4,f,
ced1851a-ba56-c153-acd9-186de1888a15,FXE-FIELD-A-HIBA-rg,,1,0,f,
bed645b2-051e-5a45-1b5f-d703a9613e9e,FXE-FIELD-A-HNLA-rg,,1,4,f,
b99ac549-ce03-60bb-fe6e-f02c338157b1,FXE-FIELD-A-TCLA-rg,,2,4,f,
4e627e84-3460-43aa-7080-f8a95344a5e1,FXE-FIELD-A-CLEWK-rg,,1,4,f,
d1e73665-4579-d3b9-c09b-1684c458cd8f,FXE-FIELD-A-Paging,,1,0,f,
f5404341-46ec-48ce-9384-ee8487c9c5f2,FXE-FIELD-A-BLMA-rg,,2,4,f,
0257ad28-2b83-f746-4269-fa870a3a3218,FXE-FIELD-A-SEART-rg,,2,4,f,
06dc899d-2581-7ace-bb79-b65cc2c413e3,FXE-FIELD-A-SBPA-rg,,2,4,f,
83725a45-b2d3-e81e-d4ff-bf107900917f,FXE-FIELD-A-WRIA-rg,,1,4,f,
f80a79da-d59a-dac6-9204-919fb54eb231,FXE-FIELD-A-FBTA-rg,,2,4,f,
b2265e4e-cd7a-b73f-9d4d-d04b6459c60c,FXE-FIELD-A-SYVA-rg,,2,4,f,
4bcb2e52-9b2e-4611-65bc-55af19464449,FXE-FIELD-A-CLER-BSTSIP_rg,,2,4,f,
a7dd7829-6935-04b6-6015-a941d9872748,FXE-FIELD-A-AMAA-rg,,1,4,f,
7e447a4a-e754-49e1-a763-1d100fe2a9ad,FXE-FIELD-A-MWHA-rg,,1,4,f,
1185bbc9-8f97-5204-5d69-2b16e077896e,FXE-FIELD-A-MGCA-rg,,1,4,f,
f36bdd85-6506-2945-ef95-432035049c32,FXE-FIELD-A-OXCA-rg,,2,4,f,
31bf2a2c-2d0a-b51a-da87-1ce36ba13e0d,FXE-FIELD-A-APGA-rg,,2,4,f,
00dfdc00-9a66-d9cc-4d44-1b8215c35b48,FXE-FIELD-A-INTA-rg,,1,4,f,
6a15ba01-ea2b-1d85-16b8-fe14e34e30c4,FXE-FIELD-A-BJCA-BSTSIP_rg,,2,4,f,
a35fd151-307c-30aa-d8da-61b7145327ba,FXE-FIELD-A-BJAVM-rg,,2,0,f,
bc778990-f2fb-d744-5719-2032c82736ce,FXE-FIELD-A-HAVSC-rg,,1,4,f,
8e6a8c56-8f88-6e92-4458-9635d21f7d01,FXE-FIELD-A-MLBA-rg,,2,4,f,
85c50d0e-4275-87b6-21dc-914ff7db7a11,FXE-FIELD-A-OAKA-rg,,1,0,f,
a10dc927-71df-8cb4-2642-1149574b142a,FXE-FIELD-A-PNEA-rg,,2,4,f,
48471d4c-60f0-fdc7-bcf8-e13abd43604e,FXE-FIELD-A-TLHR-Paging-rg,,1,4,f,
ce35ef73-758d-626c-2658-c2773695375d,FXE-FIELD-A-JHWA-rg,,1,4,f,
441ebd5b-f22a-7e57-fc5d-cd482b8db592,FXE-FIELD-A-MOBA-rg,,1,4,f,
5bc9e1ca-8d13-1f2b-8acf-dde7f81d9f18,FXE-FIELD-A-OLMA-rg,,2,4,f,
38580329-7417-2f6d-80c6-d4d9323daac9,FXE-FIELD-A-WMHA-rg,,1,4,f,
8d869ed3-beb0-5eb9-7dcf-d762039862a6,FXE-FIELD-A-SUSA-rg,,1,0,f,
388b0130-3b5f-feaf-863c-d39f852074cf,FXE-FIELD-A-ALOA-rg,,1,0,f,
79e8c68d-8ba8-815c-ab67-8a8c54b2629a,FNTA_Paging_RG,,1,0,f,
1c5a8885-dbc0-f410-8fc6-1d9d805269e5,FXE-FIELD-A-TMBA-rg,,2,4,f,
5c5e9276-f44d-423e-eb06-2d4282875998,FXE-FIELD-A-MHTR-rg,,1,4,f,
135a96c7-68f2-7e02-8c48-868bf5b324a1,FXE-FIELD-A-BTFA-rg,,1,0,f,
6db48a88-7b19-0e15-94cd-caa7feb3c240,FXE-FIELD-A-WRIA-8569332249_rg,,2,4,f,
78e89bd4-5739-47bf-9da1-edb90d8a5812,FXE-FIELD-A-GAIA-rg,,2,4,f,
aa2d80d8-a5c2-3f8a-1396-927d0711e551,FXE-FIELD-A-RNOR-rg,,2,4,f,
39ddac0a-f13f-8cd8-2061-bc495dcb0956,FXE-FIELD-A-LANA-rg,,1,4,f,
7b16e4b6-d528-8518-b00e-75319f362a83,FXE-FIELD-A-STLRT-rg,,2,4,f,
70ec5018-56f4-1a7b-06e0-3baba7a3f7e2,FXE-FIELD-A-RICR-rg,,2,4,f,
1d53b2eb-3356-ff75-ba2a-ea8efcfd2adf,FXE-FIELD-A-IXDA-MGR-Phones-0530-rg,,2,4,f,
72b36181-0e12-830d-db1a-b68a174dd556,FXE-FIELD-A-PBIA-rg,,2,4,f,
601452fe-496a-92a6-2c85-e3b162ead789,FXE-FIELD-A-USCA-rg,,2,4,f,
b7e9f014-27b5-256b-d791-483e63c1f4dc,FXE-FIELD-A-MBSA-rg,,1,4,f,
72567f80-5bc2-d3fa-1012-8435b22c0ee8,FXE-FIELD-A-SVZA-rg,,2,4,f,
606082c3-7497-da0d-318c-5335aa639b46,FXE-FIELD-A-ESPA-rg,,2,4,f,
40bcc067-c7b0-3852-6dcc-52d3911764ae,FXE-FIELD-A-DGNA-rg,,1,0,f,
cc3ee93a-0ea9-074e-ead5-979177a3c81d,FXE-FIELD-A-CHSR-rg,,2,4,f,
68e37dcb-05cd-26f2-7116-ffd7a717b9ff,FXE-FIELD-A-HNBA-rg,,1,4,f,
8fda8ac7-4447-7333-c4ca-94ee223e46a9,FXE-FIELD-A-CLLA1-rg,,2,4,f,
40926113-0398-26fc-68f6-a03580e7f05f,FXE-FIELD-A-FRGA-rg,,2,4,f,
153d3dd5-926e-d6fb-43ea-ffe94cfbb3e2,FXE-FIELD-A-TNTA-rg,,2,4,f,
a6073112-2382-bd2e-97ed-a19cb87c8020,FXE-FIELD-A-MYRA-rg,,1,4,f,
bfa38cfa-396b-5ff6-384a-60a602a2920d,FXE-FIELD-SMFWK_rg,,2,0,f,
f7c24bce-605e-af34-4b9f-9d5f18d46055,FXE-FIELD-A-MGMA-rg,,2,4,f,
72a72d5c-e254-70aa-6114-798644f3b753,FXE-FIELD-A-MWOA-rg,,2,4,f,
e6e976e6-59aa-b823-5de9-a9073ec213f0,FXE-FIELD-A-CPSSL-rg,,2,4,f,
38ea0cd0-e62b-51b8-b584-685b37a00373,FXE-FIELD-A-SOWA-rg,,1,4,f,
0dc5dc2b-d727-3b74-e564-902b13ce952d,FXE-FIELD-A-FATA-rg,,1,4,f,
43a0de48-d724-60f3-3b5b-955c930f4b35,FXE-FIELD-A-HGRA-rg,,1,0,f,
0de76a44-2101-4756-ee67-2e66690227f5,FXE-FIELD-A-RNOR-VMX-rg,,2,4,f,
e75de2fe-a481-7237-4956-128250d2c315,FXE-FIELD-A-MJXA-rg,,1,4,f,
8d91ea40-5643-b93c-294b-52ce69586329,FXE-FIELD-A-GONA-rg,,1,4,f,
cb0d5390-f8ec-a89e-8888-5cac3a9728cd,FXE-FIELD-A-RDUR-Paging-rg,,1,4,f,
157be889-1850-86eb-0ad3-6d21ae13ed58,FXE-FIELD-A-SRWA-rg,,2,4,f,
0da2a948-7e40-328b-15f6-114cf66c450c,FXE-FIELD-A-BDFA-rg,,2,4,f,
